,UF,V02322,V0210,V4105,V0232
106247,35,4.0,2.0,1,4.0
106248,35,2.0,2.0,1,2.0
106249,35,2.0,2.0,1,2.0
106251,35,2.0,2.0,1,2.0
106253,35,2.0,2.0,1,2.0
106254,35,2.0,2.0,1,2.0
106255,35,2.0,4.0,1,2.0
106256,35,2.0,2.0,1,2.0
106259,35,4.0,2.0,1,4.0
106260,35,4.0,4.0,1,4.0
106264,35,2.0,2.0,1,2.0
106267,35,2.0,2.0,1,2.0
106268,35,2.0,2.0,1,2.0
106270,35,2.0,2.0,1,2.0
106275,35,2.0,2.0,1,2.0
106278,35,2.0,2.0,1,2.0
106279,35,2.0,2.0,1,2.0
106281,35,2.0,2.0,1,2.0
106283,35,2.0,2.0,1,2.0
106284,35,2.0,2.0,1,2.0
106285,35,2.0,2.0,1,2.0
106286,35,2.0,2.0,1,2.0
106287,35,2.0,2.0,1,2.0
106289,35,2.0,2.0,1,2.0
106292,35,2.0,2.0,1,2.0
106295,35,2.0,2.0,1,2.0
106296,35,2.0,2.0,1,2.0
106297,35,2.0,2.0,1,2.0
106298,35,2.0,2.0,1,2.0
106300,35,2.0,2.0,1,4.0
106301,35,2.0,2.0,1,2.0
106302,35,2.0,2.0,1,2.0
106303,35,2.0,2.0,1,2.0
106308,35,2.0,2.0,1,4.0
106309,35,2.0,2.0,1,2.0
106310,35,2.0,2.0,1,2.0
106311,35,2.0,2.0,1,4.0
106313,35,4.0,4.0,1,4.0
106314,35,2.0,2.0,1,2.0
106315,35,2.0,2.0,1,2.0
106316,35,2.0,2.0,1,2.0
106317,35,2.0,2.0,1,2.0
106320,35,2.0,2.0,1,2.0
106321,35,2.0,2.0,1,4.0
106322,35,2.0,2.0,1,2.0
106323,35,2.0,2.0,1,2.0
106325,35,2.0,2.0,1,2.0
106326,35,2.0,2.0,1,2.0
106330,35,2.0,2.0,1,2.0
106332,35,2.0,2.0,1,2.0
106333,35,2.0,2.0,1,2.0
106338,35,2.0,2.0,1,2.0
106340,35,2.0,2.0,1,2.0
106346,35,2.0,2.0,1,2.0
106347,35,2.0,2.0,1,2.0
106350,35,4.0,2.0,1,4.0
106353,35,2.0,2.0,1,2.0
106358,35,2.0,2.0,1,4.0
106360,35,2.0,2.0,1,2.0
106363,35,2.0,2.0,1,2.0
106368,35,2.0,2.0,1,2.0
106369,35,2.0,2.0,1,2.0
106374,35,4.0,2.0,1,4.0
106375,35,2.0,2.0,1,2.0
106380,35,2.0,2.0,1,2.0
106389,35,2.0,2.0,1,2.0
106390,35,2.0,2.0,1,2.0
106391,35,2.0,2.0,1,2.0
106393,35,2.0,2.0,1,2.0
106394,35,2.0,2.0,1,2.0
106396,35,2.0,4.0,1,2.0
106397,35,2.0,4.0,1,2.0
106400,35,2.0,4.0,1,2.0
106405,35,2.0,4.0,1,2.0
106410,35,2.0,4.0,1,2.0
106411,35,2.0,4.0,1,2.0
106412,35,2.0,4.0,1,2.0
106413,35,2.0,2.0,1,2.0
106415,35,2.0,4.0,1,2.0
106416,35,2.0,4.0,1,2.0
106417,35,2.0,4.0,1,2.0
106423,35,2.0,4.0,1,2.0
106424,35,2.0,4.0,1,2.0
106429,35,2.0,2.0,1,2.0
106433,35,2.0,2.0,1,2.0
106438,35,2.0,2.0,1,2.0
106441,35,2.0,2.0,1,2.0
106449,35,2.0,2.0,1,2.0
106453,35,2.0,2.0,1,2.0
106460,35,2.0,2.0,1,2.0
106462,35,2.0,2.0,1,2.0
106468,35,2.0,2.0,1,2.0
106469,35,2.0,2.0,1,2.0
106472,35,2.0,2.0,4,2.0
106473,35,2.0,2.0,4,2.0
106474,35,2.0,2.0,4,2.0
106478,35,2.0,2.0,4,2.0
106479,35,2.0,2.0,4,2.0
106482,35,2.0,2.0,4,2.0
106484,35,2.0,2.0,4,2.0
106490,35,2.0,2.0,4,2.0
106493,35,2.0,2.0,1,2.0
106496,35,2.0,2.0,1,2.0
106502,35,2.0,2.0,1,2.0
106503,35,2.0,2.0,1,2.0
106505,35,2.0,2.0,1,2.0
106507,35,2.0,2.0,1,2.0
106508,35,2.0,2.0,1,2.0
106509,35,2.0,2.0,1,2.0
106511,35,2.0,2.0,1,2.0
106512,35,2.0,2.0,1,2.0
106513,35,2.0,2.0,1,2.0
106515,35,2.0,2.0,1,2.0
106517,35,2.0,2.0,1,2.0
106518,35,2.0,2.0,1,2.0
106522,35,2.0,2.0,1,2.0
106524,35,2.0,2.0,1,2.0
106526,35,2.0,2.0,1,2.0
106527,35,2.0,2.0,1,2.0
106528,35,2.0,2.0,1,2.0
106529,35,2.0,2.0,1,2.0
106531,35,2.0,2.0,1,2.0
106532,35,2.0,2.0,1,2.0
106535,35,2.0,2.0,1,2.0
106540,35,2.0,2.0,1,2.0
106542,35,2.0,2.0,1,2.0
106546,35,2.0,2.0,1,2.0
106549,35,2.0,2.0,1,2.0
106554,35,2.0,2.0,1,2.0
106556,35,2.0,2.0,1,2.0
106558,35,4.0,2.0,1,4.0
106559,35,2.0,2.0,1,2.0
106560,35,2.0,2.0,1,2.0
106561,35,2.0,2.0,1,2.0
106562,35,2.0,2.0,1,2.0
106566,35,4.0,4.0,1,4.0
106568,35,4.0,2.0,1,4.0
106573,35,2.0,2.0,1,2.0
106575,35,2.0,2.0,1,2.0
106576,35,2.0,2.0,1,2.0
106577,35,2.0,2.0,1,2.0
106578,35,2.0,2.0,1,2.0
106581,35,2.0,2.0,1,2.0
106584,35,2.0,2.0,1,2.0
106586,35,2.0,2.0,1,2.0
106587,35,2.0,2.0,1,2.0
106589,35,2.0,2.0,1,2.0
106592,35,2.0,2.0,1,2.0
106593,35,2.0,2.0,1,2.0
106595,35,2.0,2.0,1,2.0
106597,35,2.0,2.0,1,2.0
106598,35,2.0,2.0,1,2.0
106601,35,2.0,2.0,1,2.0
106608,35,2.0,2.0,1,2.0
106609,35,2.0,2.0,1,2.0
106611,35,2.0,4.0,1,2.0
106615,35,2.0,2.0,1,2.0
106618,35,2.0,2.0,1,2.0
106620,35,2.0,2.0,1,2.0
106621,35,2.0,2.0,1,2.0
106622,35,2.0,2.0,1,2.0
106624,35,2.0,2.0,1,2.0
106626,35,2.0,2.0,1,2.0
106628,35,2.0,2.0,1,2.0
106632,35,2.0,4.0,1,2.0
106634,35,2.0,2.0,1,2.0
106636,35,2.0,2.0,1,2.0
106637,35,2.0,2.0,1,2.0
106638,35,2.0,2.0,1,2.0
106639,35,2.0,2.0,1,2.0
106642,35,2.0,2.0,1,2.0
106643,35,2.0,2.0,1,2.0
106644,35,2.0,2.0,1,2.0
106647,35,2.0,2.0,1,2.0
106648,35,2.0,2.0,1,2.0
106650,35,2.0,2.0,1,2.0
106655,35,2.0,2.0,1,2.0
106658,35,2.0,2.0,1,2.0
106660,35,2.0,2.0,1,2.0
106662,35,2.0,2.0,1,2.0
106664,35,2.0,2.0,1,2.0
106668,35,2.0,2.0,1,2.0
106669,35,2.0,2.0,1,2.0
106670,35,2.0,2.0,1,2.0
106671,35,2.0,2.0,1,2.0
106674,35,4.0,2.0,1,4.0
106675,35,2.0,2.0,1,2.0
106676,35,2.0,2.0,1,2.0
106678,35,2.0,2.0,1,2.0
106680,35,2.0,2.0,1,2.0
106682,35,2.0,2.0,1,2.0
106685,35,2.0,2.0,1,2.0
106687,35,2.0,2.0,1,2.0
106689,35,2.0,2.0,1,2.0
106690,35,2.0,2.0,1,2.0
106691,35,2.0,2.0,1,2.0
106693,35,2.0,2.0,1,2.0
106695,35,2.0,2.0,1,2.0
106696,35,2.0,2.0,1,2.0
106697,35,2.0,2.0,1,2.0
106698,35,2.0,2.0,1,2.0
106700,35,4.0,2.0,1,4.0
106701,35,2.0,2.0,1,2.0
106702,35,2.0,2.0,1,2.0
106703,35,2.0,2.0,1,2.0
106704,35,2.0,2.0,1,2.0
106706,35,2.0,4.0,2,2.0
106708,35,2.0,2.0,2,2.0
106709,35,2.0,2.0,2,2.0
106711,35,2.0,2.0,2,2.0
106715,35,4.0,2.0,2,4.0
106722,35,2.0,2.0,1,2.0
106723,35,2.0,2.0,1,2.0
106724,35,2.0,2.0,1,2.0
106727,35,2.0,2.0,1,2.0
106731,35,2.0,2.0,1,2.0
106732,35,2.0,2.0,1,2.0
106733,35,2.0,2.0,1,2.0
106734,35,2.0,2.0,1,2.0
106735,35,2.0,2.0,1,2.0
106739,35,2.0,2.0,1,2.0
106740,35,2.0,2.0,1,2.0
106741,35,2.0,2.0,1,2.0
106746,35,2.0,2.0,1,2.0
106748,35,2.0,2.0,1,2.0
106750,35,2.0,2.0,1,2.0
106751,35,2.0,2.0,1,2.0
106752,35,2.0,2.0,1,2.0
106755,35,2.0,2.0,1,2.0
106757,35,2.0,2.0,1,2.0
106758,35,2.0,2.0,1,2.0
106759,35,2.0,2.0,1,2.0
106760,35,2.0,2.0,1,2.0
106762,35,2.0,2.0,1,2.0
106766,35,2.0,2.0,1,2.0
106767,35,2.0,2.0,1,2.0
106774,35,2.0,2.0,1,2.0
106776,35,2.0,2.0,1,2.0
106780,35,2.0,2.0,1,2.0
106785,35,2.0,2.0,1,2.0
106788,35,2.0,2.0,1,2.0
106796,35,2.0,2.0,1,2.0
106797,35,2.0,2.0,1,2.0
106799,35,2.0,2.0,1,2.0
106800,35,2.0,2.0,1,2.0
106801,35,2.0,2.0,1,2.0
106804,35,2.0,2.0,1,2.0
106808,35,2.0,2.0,1,2.0
106810,35,2.0,2.0,1,2.0
106811,35,2.0,2.0,1,2.0
106813,35,2.0,2.0,1,2.0
106814,35,2.0,2.0,1,2.0
106815,35,2.0,2.0,1,2.0
106817,35,2.0,2.0,1,2.0
106819,35,2.0,2.0,1,2.0
106822,35,2.0,2.0,1,2.0
106824,35,2.0,2.0,1,2.0
106825,35,2.0,2.0,1,2.0
106826,35,2.0,2.0,1,2.0
106829,35,2.0,2.0,1,2.0
106830,35,2.0,2.0,1,2.0
106831,35,2.0,2.0,1,2.0
106832,35,2.0,2.0,1,2.0
106836,35,2.0,2.0,1,2.0
106840,35,2.0,2.0,1,2.0
106841,35,2.0,2.0,1,2.0
106842,35,2.0,2.0,1,2.0
106845,35,2.0,2.0,1,2.0
106846,35,2.0,2.0,1,2.0
106849,35,2.0,2.0,1,2.0
106850,35,2.0,2.0,1,2.0
106851,35,2.0,2.0,1,2.0
106852,35,2.0,2.0,1,2.0
106853,35,2.0,2.0,1,2.0
106855,35,2.0,2.0,1,2.0
106858,35,2.0,2.0,1,2.0
106859,35,2.0,2.0,1,2.0
106861,35,2.0,2.0,8,2.0
106862,35,2.0,2.0,8,2.0
106865,35,2.0,2.0,8,2.0
106866,35,2.0,2.0,8,2.0
106868,35,2.0,2.0,8,2.0
106870,35,4.0,2.0,8,4.0
106873,35,2.0,2.0,8,2.0
106875,35,4.0,2.0,8,4.0
106877,35,2.0,2.0,1,2.0
106878,35,2.0,2.0,1,2.0
106881,35,2.0,2.0,1,2.0
106884,35,2.0,2.0,1,2.0
106885,35,2.0,2.0,1,2.0
106888,35,2.0,2.0,1,2.0
106892,35,2.0,2.0,1,2.0
106894,35,2.0,4.0,1,2.0
106895,35,2.0,4.0,1,2.0
106896,35,2.0,4.0,1,2.0
106897,35,2.0,4.0,1,2.0
106899,35,2.0,4.0,1,2.0
106900,35,2.0,4.0,1,2.0
106901,35,2.0,2.0,1,2.0
106904,35,2.0,4.0,1,2.0
106909,35,2.0,2.0,1,2.0
106912,35,2.0,2.0,1,2.0
106914,35,2.0,2.0,1,2.0
106916,35,2.0,2.0,1,2.0
106918,35,2.0,2.0,1,2.0
106919,35,2.0,2.0,1,2.0
106921,35,2.0,2.0,1,2.0
106922,35,2.0,2.0,1,2.0
106925,35,2.0,2.0,1,2.0
106926,35,2.0,2.0,1,2.0
106929,35,2.0,2.0,1,2.0
106930,35,2.0,2.0,1,2.0
106941,35,4.0,2.0,1,4.0
106946,35,2.0,2.0,1,4.0
106948,35,2.0,2.0,1,2.0
106949,35,2.0,2.0,1,2.0
106950,35,2.0,2.0,1,2.0
106951,35,2.0,2.0,1,2.0
106957,35,2.0,2.0,3,2.0
106959,35,2.0,2.0,3,2.0
106960,35,2.0,2.0,3,2.0
106961,35,2.0,2.0,3,2.0
106964,35,2.0,2.0,3,2.0
106967,35,2.0,2.0,3,2.0
106968,35,2.0,2.0,3,2.0
106969,35,2.0,2.0,3,2.0
106971,35,2.0,2.0,1,2.0
106980,35,2.0,2.0,1,2.0
106987,35,2.0,2.0,1,2.0
106991,35,2.0,2.0,1,2.0
106992,35,2.0,2.0,1,2.0
106999,35,2.0,2.0,1,2.0
107000,35,2.0,2.0,1,2.0
107001,35,2.0,2.0,1,2.0
107002,35,2.0,2.0,1,2.0
107003,35,2.0,2.0,1,2.0
107004,35,2.0,2.0,1,2.0
107008,35,2.0,2.0,1,2.0
107010,35,2.0,2.0,1,2.0
107012,35,2.0,2.0,1,2.0
107013,35,2.0,2.0,1,2.0
107017,35,2.0,2.0,1,2.0
107021,35,2.0,2.0,1,2.0
107022,35,2.0,2.0,1,2.0
107032,35,2.0,2.0,1,2.0
107037,35,2.0,2.0,1,2.0
107040,35,2.0,2.0,1,2.0
107042,35,2.0,2.0,1,2.0
107044,35,2.0,2.0,1,2.0
107050,35,2.0,2.0,1,2.0
107053,35,2.0,2.0,1,2.0
107054,35,2.0,2.0,1,2.0
107057,35,2.0,2.0,1,2.0
107060,35,2.0,2.0,1,2.0
107061,35,2.0,2.0,1,2.0
107067,35,2.0,2.0,1,2.0
107068,35,2.0,2.0,1,2.0
107072,35,2.0,2.0,1,2.0
107073,35,2.0,2.0,1,2.0
107075,35,2.0,2.0,1,2.0
107076,35,2.0,2.0,1,2.0
107077,35,2.0,2.0,1,2.0
107078,35,2.0,2.0,1,2.0
107087,35,2.0,2.0,1,2.0
107088,35,2.0,2.0,1,2.0
107089,35,2.0,2.0,1,2.0
107090,35,4.0,2.0,1,4.0
107095,35,2.0,2.0,1,2.0
107097,35,2.0,2.0,1,2.0
107104,35,2.0,2.0,1,2.0
107106,35,2.0,2.0,1,2.0
107109,35,2.0,2.0,1,2.0
107112,35,2.0,2.0,1,2.0
107114,35,2.0,2.0,1,2.0
107115,35,2.0,2.0,1,2.0
107117,35,2.0,2.0,1,2.0
107118,35,2.0,2.0,1,2.0
107121,35,2.0,2.0,1,2.0
107122,35,2.0,2.0,1,2.0
107129,35,2.0,2.0,1,2.0
107131,35,2.0,2.0,1,2.0
107133,35,2.0,2.0,1,2.0
107134,35,2.0,2.0,1,2.0
107135,35,2.0,2.0,1,4.0
107148,35,2.0,2.0,1,2.0
107150,35,2.0,2.0,1,2.0
107157,35,2.0,2.0,1,2.0
107160,35,2.0,2.0,1,2.0
107161,35,2.0,2.0,1,2.0
107165,35,2.0,2.0,1,2.0
107166,35,2.0,2.0,1,2.0
107168,35,2.0,2.0,1,2.0
107170,35,2.0,2.0,1,2.0
107171,35,2.0,2.0,1,2.0
107173,35,2.0,2.0,1,2.0
107175,35,2.0,2.0,1,2.0
107176,35,2.0,2.0,1,2.0
107177,35,2.0,2.0,1,2.0
107178,35,2.0,2.0,1,2.0
107186,35,2.0,2.0,1,2.0
107188,35,2.0,2.0,1,2.0
107191,35,2.0,2.0,1,2.0
107195,35,2.0,2.0,1,2.0
107196,35,2.0,2.0,1,2.0
107207,35,2.0,2.0,1,2.0
107210,35,2.0,2.0,1,2.0
107211,35,2.0,2.0,1,2.0
107212,35,2.0,2.0,1,2.0
107213,35,2.0,2.0,1,2.0
107217,35,2.0,2.0,1,2.0
107221,35,2.0,2.0,1,2.0
107224,35,2.0,2.0,1,2.0
107226,35,2.0,2.0,1,2.0
107228,35,2.0,2.0,1,2.0
107229,35,2.0,2.0,1,2.0
107230,35,2.0,2.0,1,2.0
107231,35,2.0,2.0,1,2.0
107234,35,2.0,2.0,1,2.0
107239,35,2.0,2.0,1,2.0
107242,35,2.0,2.0,1,2.0
107253,35,2.0,2.0,1,2.0
107256,35,2.0,2.0,1,2.0
107258,35,2.0,2.0,1,2.0
107259,35,2.0,2.0,1,2.0
107261,35,2.0,2.0,1,2.0
107262,35,2.0,2.0,1,2.0
107263,35,2.0,2.0,1,2.0
107268,35,2.0,2.0,1,2.0
107269,35,2.0,2.0,1,2.0
107274,35,2.0,2.0,1,2.0
107281,35,2.0,2.0,1,2.0
107290,35,2.0,2.0,1,2.0
107291,35,2.0,2.0,1,2.0
107295,35,2.0,2.0,1,4.0
107297,35,2.0,2.0,1,2.0
107298,35,2.0,2.0,1,2.0
107300,35,2.0,2.0,1,2.0
107301,35,4.0,4.0,1,4.0
107304,35,2.0,2.0,1,2.0
107305,35,2.0,2.0,1,2.0
107307,35,2.0,2.0,1,2.0
107315,35,2.0,2.0,1,2.0
107317,35,4.0,2.0,1,4.0
107322,35,2.0,2.0,1,2.0
107323,35,2.0,2.0,1,2.0
107325,35,2.0,2.0,1,2.0
107326,35,2.0,2.0,1,2.0
107327,35,2.0,2.0,1,2.0
107329,35,2.0,2.0,1,2.0
107331,35,2.0,2.0,1,2.0
107334,35,4.0,2.0,1,4.0
107335,35,2.0,2.0,1,2.0
107340,35,2.0,2.0,1,2.0
107341,35,2.0,2.0,1,2.0
107342,35,2.0,2.0,1,2.0
107343,35,2.0,2.0,1,2.0
107346,35,2.0,2.0,1,2.0
107347,35,2.0,2.0,1,2.0
107348,35,2.0,2.0,1,2.0
107353,35,2.0,2.0,1,2.0
107354,35,2.0,2.0,1,2.0
107356,35,2.0,2.0,1,2.0
107358,35,2.0,2.0,1,2.0
107359,35,2.0,2.0,1,2.0
107360,35,2.0,2.0,1,2.0
107361,35,2.0,2.0,1,2.0
107362,35,2.0,2.0,1,2.0
107363,35,2.0,2.0,1,2.0
107364,35,2.0,2.0,1,2.0
107365,35,2.0,2.0,1,2.0
107367,35,2.0,2.0,1,2.0
107368,35,2.0,2.0,1,2.0
107369,35,2.0,2.0,1,2.0
107370,35,2.0,2.0,1,2.0
107371,35,2.0,2.0,1,2.0
107372,35,2.0,2.0,1,2.0
107373,35,2.0,2.0,1,2.0
107376,35,2.0,2.0,1,2.0
107377,35,2.0,2.0,1,2.0
107378,35,2.0,2.0,1,2.0
107379,35,2.0,2.0,1,2.0
107381,35,2.0,2.0,1,2.0
107382,35,2.0,2.0,1,2.0
107383,35,2.0,2.0,1,2.0
107384,35,2.0,2.0,1,2.0
107385,35,2.0,2.0,1,2.0
107386,35,2.0,2.0,1,2.0
107387,35,2.0,2.0,1,2.0
107389,35,4.0,4.0,1,4.0
107391,35,2.0,4.0,1,2.0
107392,35,4.0,4.0,1,4.0
107393,35,2.0,4.0,1,2.0
107395,35,2.0,4.0,1,2.0
107399,35,2.0,4.0,1,2.0
107406,35,2.0,4.0,1,2.0
107408,35,2.0,4.0,1,2.0
107413,35,2.0,4.0,1,2.0
107416,35,2.0,2.0,1,2.0
107417,35,2.0,2.0,1,2.0
107421,35,2.0,2.0,1,2.0
107422,35,2.0,2.0,1,2.0
107423,35,2.0,2.0,1,2.0
107425,35,2.0,2.0,1,2.0
107427,35,2.0,2.0,1,2.0
107428,35,2.0,2.0,1,2.0
107429,35,2.0,2.0,1,2.0
107431,35,2.0,2.0,1,2.0
107435,35,2.0,2.0,1,2.0
107439,35,2.0,2.0,1,2.0
107440,35,2.0,2.0,1,2.0
107441,35,2.0,2.0,1,2.0
107442,35,2.0,2.0,1,2.0
107443,35,2.0,2.0,1,2.0
107444,35,2.0,2.0,1,2.0
107445,35,2.0,2.0,1,2.0
107448,35,2.0,2.0,1,2.0
107451,35,2.0,2.0,1,2.0
107452,35,2.0,2.0,1,2.0
107454,35,2.0,2.0,1,2.0
107456,35,2.0,2.0,1,2.0
107457,35,2.0,2.0,1,2.0
107460,35,2.0,2.0,1,2.0
107461,35,2.0,2.0,1,2.0
107464,35,2.0,2.0,1,2.0
107471,35,2.0,2.0,1,2.0
107473,35,2.0,2.0,1,2.0
107475,35,2.0,2.0,1,2.0
107478,35,2.0,2.0,1,2.0
107479,35,2.0,2.0,1,2.0
107485,35,2.0,2.0,1,2.0
107489,35,2.0,2.0,1,2.0
107491,35,2.0,2.0,1,2.0
107492,35,2.0,2.0,1,2.0
107493,35,2.0,2.0,1,2.0
107495,35,2.0,2.0,1,2.0
107497,35,2.0,2.0,1,2.0
107498,35,2.0,2.0,1,2.0
107503,35,4.0,2.0,1,4.0
107508,35,2.0,2.0,1,2.0
107511,35,2.0,2.0,1,2.0
107512,35,4.0,2.0,1,4.0
107513,35,2.0,2.0,1,2.0
107514,35,2.0,2.0,1,2.0
107515,35,2.0,2.0,1,2.0
107518,35,2.0,2.0,1,2.0
107519,35,2.0,2.0,1,2.0
107522,35,2.0,2.0,1,2.0
107534,35,2.0,2.0,1,2.0
107535,35,2.0,2.0,1,2.0
107537,35,2.0,2.0,1,2.0
107544,35,2.0,2.0,1,2.0
107547,35,2.0,2.0,1,2.0
107549,35,2.0,2.0,1,2.0
107550,35,2.0,4.0,1,2.0
107553,35,2.0,2.0,1,2.0
107557,35,2.0,2.0,1,2.0
107565,35,2.0,2.0,1,2.0
107569,35,2.0,2.0,1,2.0
107575,35,2.0,2.0,1,2.0
107577,35,2.0,2.0,1,2.0
107579,35,2.0,2.0,1,2.0
107583,35,2.0,2.0,1,2.0
107585,35,2.0,2.0,1,2.0
107588,35,2.0,2.0,1,2.0
107592,35,4.0,2.0,1,4.0
107593,35,2.0,2.0,1,2.0
107606,35,2.0,4.0,1,2.0
107623,35,2.0,4.0,1,2.0
107626,35,2.0,2.0,1,2.0
107632,35,2.0,2.0,1,2.0
107635,35,2.0,2.0,1,2.0
107637,35,2.0,2.0,1,2.0
107640,35,2.0,2.0,1,2.0
107641,35,2.0,2.0,1,2.0
107645,35,2.0,2.0,1,2.0
107648,35,2.0,2.0,1,2.0
107649,35,2.0,2.0,1,2.0
107654,35,2.0,2.0,1,2.0
107657,35,2.0,2.0,1,2.0
107658,35,2.0,2.0,1,2.0
107665,35,2.0,2.0,1,2.0
107666,35,2.0,2.0,1,2.0
107670,35,2.0,2.0,1,2.0
107673,35,2.0,2.0,1,2.0
107674,35,2.0,2.0,1,2.0
107687,35,2.0,2.0,1,2.0
107689,35,2.0,2.0,1,2.0
107691,35,2.0,2.0,1,2.0
107692,35,2.0,2.0,1,2.0
107695,35,2.0,2.0,1,2.0
107697,35,2.0,2.0,1,2.0
107698,35,2.0,2.0,1,2.0
107699,35,2.0,2.0,1,2.0
107701,35,4.0,2.0,1,4.0
107705,35,2.0,2.0,1,2.0
107707,35,2.0,2.0,1,2.0
107709,35,2.0,2.0,1,2.0
107711,35,2.0,2.0,1,2.0
107712,35,2.0,2.0,1,2.0
107713,35,2.0,2.0,1,2.0
107715,35,2.0,2.0,1,2.0
107717,35,2.0,2.0,1,2.0
107718,35,2.0,2.0,1,2.0
107721,35,2.0,2.0,1,2.0
107723,35,2.0,2.0,1,2.0
107724,35,2.0,2.0,1,2.0
107725,35,2.0,2.0,1,2.0
107729,35,2.0,2.0,1,2.0
107732,35,2.0,2.0,1,2.0
107733,35,2.0,2.0,1,2.0
107734,35,2.0,2.0,1,2.0
107737,35,2.0,2.0,1,2.0
107738,35,2.0,2.0,1,2.0
107742,35,2.0,2.0,1,2.0
107743,35,2.0,4.0,1,2.0
107745,35,2.0,2.0,1,2.0
107747,35,2.0,2.0,1,2.0
107749,35,2.0,2.0,1,2.0
107750,35,2.0,2.0,1,2.0
107751,35,2.0,2.0,1,2.0
107752,35,2.0,2.0,1,2.0
107753,35,2.0,2.0,1,2.0
107754,35,2.0,2.0,1,2.0
107756,35,2.0,2.0,1,2.0
107760,35,2.0,2.0,1,2.0
107761,35,2.0,2.0,1,2.0
107762,35,2.0,2.0,1,2.0
107764,35,2.0,2.0,1,2.0
107766,35,2.0,2.0,1,2.0
107768,35,2.0,2.0,1,2.0
107769,35,2.0,2.0,1,2.0
107772,35,2.0,2.0,1,2.0
107773,35,2.0,2.0,1,2.0
107775,35,2.0,2.0,1,2.0
107777,35,2.0,2.0,1,2.0
107779,35,2.0,2.0,1,2.0
107783,35,2.0,2.0,1,2.0
107784,35,2.0,2.0,1,2.0
107785,35,2.0,2.0,1,2.0
107786,35,2.0,2.0,1,2.0
107790,35,2.0,4.0,1,2.0
107793,35,4.0,2.0,1,4.0
107795,35,2.0,4.0,1,4.0
107799,35,2.0,2.0,1,2.0
107801,35,2.0,2.0,1,4.0
107805,35,2.0,2.0,1,2.0
107806,35,2.0,2.0,1,2.0
107810,35,2.0,2.0,1,2.0
107813,35,2.0,2.0,1,4.0
107815,35,2.0,2.0,1,2.0
107816,35,2.0,2.0,1,2.0
107821,35,2.0,2.0,1,2.0
107822,35,2.0,2.0,1,2.0
107823,35,2.0,2.0,1,2.0
107827,35,2.0,2.0,1,2.0
107828,35,2.0,2.0,1,2.0
107830,35,2.0,2.0,1,2.0
107831,35,2.0,2.0,1,2.0
107835,35,2.0,2.0,1,2.0
107840,35,2.0,2.0,1,2.0
107843,35,2.0,2.0,1,2.0
107845,35,2.0,2.0,1,2.0
107846,35,2.0,2.0,1,2.0
107848,35,2.0,2.0,1,2.0
107850,35,2.0,2.0,1,2.0
107854,35,2.0,2.0,1,2.0
107860,35,2.0,2.0,1,2.0
107862,35,2.0,4.0,1,2.0
107864,35,2.0,2.0,1,2.0
107865,35,2.0,2.0,1,2.0
107866,35,2.0,2.0,1,2.0
107868,35,2.0,2.0,1,2.0
107869,35,2.0,2.0,1,2.0
107870,35,2.0,2.0,1,2.0
107872,35,2.0,2.0,1,2.0
107876,35,2.0,2.0,1,2.0
107877,35,2.0,2.0,1,2.0
107879,35,4.0,2.0,1,4.0
107881,35,2.0,2.0,1,2.0
107883,35,2.0,2.0,1,2.0
107885,35,2.0,2.0,1,2.0
107887,35,2.0,2.0,1,2.0
107895,35,2.0,4.0,1,2.0
107898,35,2.0,4.0,1,2.0
107901,35,2.0,2.0,1,2.0
107904,35,2.0,2.0,1,2.0
107912,35,2.0,2.0,1,2.0
107914,35,2.0,2.0,1,2.0
107921,35,2.0,2.0,1,2.0
107924,35,2.0,2.0,1,2.0
107925,35,2.0,2.0,1,2.0
107929,35,2.0,2.0,1,2.0
107930,35,2.0,2.0,1,2.0
107948,35,2.0,2.0,1,2.0
107950,35,2.0,2.0,1,2.0
107952,35,2.0,2.0,1,2.0
107955,35,2.0,2.0,1,2.0
107957,35,2.0,2.0,1,2.0
107959,35,2.0,2.0,1,2.0
107960,35,2.0,2.0,1,2.0
107963,35,2.0,2.0,1,2.0
107964,35,2.0,2.0,1,2.0
107966,35,2.0,2.0,1,2.0
107971,35,2.0,2.0,1,2.0
107974,35,2.0,2.0,1,2.0
107976,35,2.0,2.0,1,2.0
107980,35,2.0,2.0,1,2.0
107981,35,2.0,2.0,1,2.0
107986,35,2.0,2.0,1,2.0
107987,35,2.0,2.0,1,2.0
107989,35,2.0,2.0,1,2.0
107993,35,2.0,2.0,1,2.0
107995,35,2.0,2.0,1,2.0
107997,35,2.0,2.0,1,2.0
108006,35,2.0,2.0,1,2.0
108011,35,2.0,2.0,1,2.0
108013,35,2.0,2.0,1,2.0
108014,35,2.0,2.0,1,2.0
108016,35,2.0,2.0,1,4.0
108017,35,2.0,2.0,1,2.0
108018,35,2.0,2.0,1,2.0
108019,35,2.0,2.0,1,2.0
108021,35,2.0,2.0,1,2.0
108023,35,2.0,2.0,1,2.0
108034,35,2.0,2.0,1,2.0
108036,35,2.0,2.0,1,2.0
108037,35,2.0,2.0,1,2.0
108038,35,2.0,2.0,1,2.0
108040,35,2.0,2.0,1,2.0
108042,35,2.0,2.0,1,2.0
108044,35,2.0,2.0,1,2.0
108046,35,2.0,2.0,1,2.0
108047,35,2.0,2.0,1,2.0
108050,35,2.0,2.0,1,2.0
108054,35,2.0,2.0,1,2.0
