,UF,V02322,V0210,V4105,V0232
27683,23,2.0,2.0,1,2.0
27691,23,2.0,2.0,1,2.0
27696,23,2.0,2.0,1,2.0
27715,23,2.0,2.0,8,2.0
27727,23,2.0,2.0,8,2.0
27751,23,2.0,2.0,1,2.0
27753,23,2.0,2.0,2,4.0
27782,23,2.0,2.0,1,2.0
27786,23,2.0,2.0,1,2.0
27787,23,2.0,2.0,1,2.0
27789,23,2.0,2.0,1,2.0
27793,23,2.0,2.0,1,2.0
27794,23,2.0,2.0,1,2.0
27799,23,2.0,2.0,1,2.0
27819,23,2.0,2.0,8,4.0
27827,23,2.0,2.0,8,2.0
27828,23,2.0,2.0,8,4.0
27835,23,2.0,2.0,1,2.0
27837,23,2.0,2.0,1,2.0
27839,23,2.0,2.0,1,4.0
27844,23,2.0,2.0,1,2.0
27855,23,2.0,2.0,1,2.0
27857,23,2.0,2.0,1,2.0
27860,23,4.0,2.0,1,4.0
27864,23,2.0,2.0,1,2.0
27871,23,2.0,2.0,1,2.0
27889,23,2.0,2.0,1,2.0
27893,23,2.0,2.0,1,2.0
27894,23,2.0,2.0,1,2.0
27898,23,2.0,2.0,1,4.0
27899,23,2.0,2.0,1,2.0
27908,23,2.0,4.0,1,2.0
27912,23,2.0,2.0,1,2.0
27915,23,2.0,2.0,1,2.0
27919,23,2.0,2.0,1,2.0
27929,23,2.0,2.0,1,2.0
27932,23,2.0,2.0,1,2.0
27935,23,2.0,2.0,1,4.0
27936,23,2.0,2.0,1,2.0
27938,23,2.0,2.0,1,2.0
27940,23,2.0,2.0,1,2.0
27943,23,2.0,2.0,1,2.0
27946,23,2.0,2.0,1,2.0
27947,23,2.0,2.0,1,2.0
27948,23,2.0,2.0,1,2.0
27952,23,2.0,2.0,1,2.0
27960,23,2.0,2.0,1,2.0
27966,23,2.0,2.0,1,2.0
27987,23,2.0,2.0,1,2.0
27988,23,2.0,4.0,1,2.0
27995,23,2.0,4.0,1,2.0
27998,23,2.0,2.0,1,2.0
27999,23,2.0,2.0,1,2.0
28005,23,2.0,2.0,1,2.0
28007,23,2.0,2.0,1,2.0
28008,23,2.0,2.0,1,2.0
28009,23,2.0,2.0,1,2.0
28014,23,2.0,2.0,1,2.0
28019,23,2.0,2.0,1,2.0
28020,23,2.0,2.0,1,2.0
28021,23,2.0,2.0,1,2.0
28042,23,2.0,2.0,1,2.0
28045,23,2.0,2.0,1,2.0
28048,23,2.0,2.0,1,2.0
28049,23,2.0,2.0,1,2.0
28054,23,2.0,2.0,1,2.0
28058,23,2.0,2.0,1,2.0
28059,23,4.0,2.0,1,4.0
28061,23,2.0,2.0,1,2.0
28063,23,2.0,2.0,1,2.0
28070,23,4.0,2.0,1,4.0
28080,23,2.0,2.0,1,2.0
28091,23,2.0,2.0,1,2.0
28094,23,2.0,2.0,8,2.0
28129,23,2.0,2.0,1,2.0
28131,23,2.0,2.0,1,2.0
28132,23,2.0,4.0,1,2.0
28133,23,2.0,2.0,1,2.0
28134,23,2.0,2.0,1,2.0
28135,23,4.0,2.0,1,4.0
28140,23,2.0,4.0,8,4.0
28208,23,2.0,2.0,8,2.0
28220,23,2.0,2.0,8,2.0
28236,23,2.0,4.0,8,4.0
28244,23,2.0,2.0,1,2.0
28259,23,2.0,2.0,1,2.0
28261,23,2.0,2.0,1,2.0
28262,23,2.0,2.0,1,2.0
28275,23,2.0,4.0,1,2.0
28278,23,2.0,2.0,1,2.0
28287,23,2.0,2.0,1,2.0
28311,23,2.0,2.0,8,2.0
28341,23,2.0,2.0,1,2.0
28342,23,2.0,2.0,1,2.0
28343,23,2.0,2.0,1,2.0
28344,23,2.0,2.0,1,2.0
28345,23,2.0,2.0,1,2.0
28346,23,2.0,2.0,1,2.0
28347,23,2.0,2.0,1,2.0
28348,23,2.0,2.0,1,2.0
28350,23,2.0,2.0,1,2.0
28351,23,2.0,2.0,1,2.0
28354,23,2.0,2.0,1,2.0
28356,23,2.0,2.0,1,2.0
28358,23,2.0,2.0,1,2.0
28401,23,2.0,2.0,1,2.0
28403,23,2.0,2.0,1,2.0
28412,23,2.0,4.0,8,2.0
28443,23,2.0,2.0,1,2.0
28467,23,2.0,2.0,8,2.0
28479,23,2.0,2.0,1,2.0
28495,23,2.0,2.0,1,2.0
28500,23,2.0,2.0,1,2.0
28516,23,2.0,2.0,2,2.0
28517,23,2.0,2.0,2,2.0
28518,23,2.0,2.0,2,2.0
28523,23,2.0,2.0,2,2.0
28530,23,2.0,2.0,1,2.0
28534,23,2.0,2.0,1,2.0
28535,23,2.0,2.0,1,2.0
28543,23,2.0,2.0,1,2.0
28548,23,2.0,2.0,1,2.0
28549,23,2.0,2.0,1,2.0
28554,23,2.0,2.0,1,2.0
28556,23,2.0,2.0,1,2.0
28560,23,2.0,2.0,1,2.0
28564,23,2.0,2.0,1,2.0
28568,23,2.0,2.0,1,2.0
28569,23,2.0,2.0,1,2.0
28570,23,2.0,2.0,1,2.0
28577,23,2.0,2.0,1,2.0
28585,23,2.0,2.0,1,2.0
28596,23,2.0,2.0,1,2.0
28598,23,2.0,2.0,1,2.0
28604,23,2.0,2.0,1,2.0
28625,23,2.0,2.0,1,2.0
28627,23,2.0,2.0,1,2.0
28636,23,2.0,2.0,1,2.0
28644,23,2.0,2.0,1,2.0
28651,23,2.0,2.0,1,2.0
28652,23,2.0,2.0,1,2.0
28671,23,2.0,2.0,1,2.0
28677,23,2.0,2.0,1,2.0
28681,23,2.0,2.0,1,2.0
28683,23,2.0,2.0,1,2.0
28689,23,2.0,2.0,1,2.0
28690,23,2.0,2.0,1,2.0
28691,23,2.0,2.0,1,2.0
28695,23,2.0,2.0,1,2.0
28697,23,2.0,2.0,1,2.0
28708,23,4.0,2.0,1,4.0
28709,23,2.0,2.0,1,2.0
28716,23,2.0,2.0,1,2.0
28717,23,2.0,2.0,1,2.0
28724,23,2.0,2.0,1,2.0
28732,23,2.0,2.0,1,2.0
28738,23,2.0,2.0,1,2.0
28744,23,2.0,2.0,1,2.0
28745,23,2.0,2.0,1,2.0
28747,23,2.0,2.0,1,2.0
28749,23,4.0,2.0,1,4.0
28758,23,2.0,2.0,1,2.0
28759,23,2.0,2.0,1,2.0
28761,23,2.0,2.0,1,2.0
28763,23,2.0,2.0,1,2.0
28774,23,2.0,2.0,1,2.0
28779,23,2.0,2.0,1,2.0
28790,23,2.0,2.0,1,2.0
28793,23,2.0,2.0,1,2.0
28794,23,2.0,2.0,1,2.0
28796,23,2.0,2.0,1,2.0
28808,23,4.0,2.0,1,4.0
28815,23,4.0,2.0,1,4.0
28818,23,4.0,2.0,1,4.0
28829,23,4.0,2.0,1,4.0
28834,23,2.0,2.0,1,2.0
28835,23,2.0,2.0,1,2.0
28840,23,2.0,2.0,1,2.0
28843,23,2.0,2.0,1,2.0
28855,23,2.0,2.0,1,2.0
28862,23,2.0,2.0,1,2.0
28863,23,2.0,2.0,1,2.0
28867,23,2.0,2.0,1,2.0
28878,23,2.0,2.0,1,2.0
28883,23,2.0,2.0,1,2.0
28888,23,2.0,2.0,1,2.0
28889,23,2.0,2.0,1,2.0
28899,23,2.0,2.0,1,2.0
28900,23,2.0,2.0,1,2.0
28907,23,2.0,2.0,1,2.0
28908,23,2.0,2.0,1,2.0
28909,23,2.0,2.0,1,2.0
28910,23,2.0,2.0,1,2.0
28913,23,2.0,2.0,1,2.0
28915,23,2.0,2.0,1,2.0
28917,23,2.0,2.0,1,2.0
28919,23,2.0,2.0,1,2.0
28921,23,2.0,2.0,1,2.0
28923,23,2.0,2.0,1,2.0
28924,23,2.0,2.0,1,2.0
28925,23,2.0,2.0,1,2.0
28926,23,2.0,2.0,1,2.0
28929,23,2.0,2.0,1,2.0
28931,23,2.0,2.0,1,2.0
28935,23,2.0,2.0,1,2.0
28939,23,2.0,2.0,1,2.0
28950,23,2.0,2.0,1,2.0
28956,23,2.0,2.0,1,2.0
28959,23,2.0,2.0,1,2.0
28981,23,2.0,2.0,1,2.0
28996,23,2.0,2.0,1,2.0
29007,23,2.0,2.0,1,2.0
29012,23,2.0,2.0,1,4.0
29025,23,2.0,2.0,1,2.0
29026,23,2.0,2.0,1,2.0
29029,23,2.0,2.0,1,2.0
29036,23,2.0,2.0,1,2.0
29043,23,2.0,2.0,1,2.0
29044,23,2.0,2.0,1,2.0
29047,23,2.0,2.0,1,2.0
29050,23,2.0,2.0,1,2.0
29062,23,2.0,2.0,1,2.0
29074,23,2.0,2.0,1,2.0
29078,23,2.0,2.0,1,2.0
29079,23,2.0,2.0,1,2.0
29080,23,2.0,2.0,1,2.0
29083,23,2.0,2.0,1,2.0
29095,23,2.0,2.0,1,2.0
29116,23,2.0,2.0,1,2.0
29128,23,2.0,2.0,1,2.0
29129,23,2.0,2.0,1,2.0
29134,23,4.0,2.0,1,4.0
29144,23,2.0,2.0,1,2.0
29146,23,2.0,2.0,1,2.0
29147,23,2.0,2.0,1,2.0
29150,23,2.0,4.0,1,2.0
29162,23,2.0,2.0,1,2.0
29163,23,2.0,2.0,1,2.0
29167,23,2.0,2.0,1,2.0
29170,23,2.0,2.0,1,2.0
29171,23,2.0,2.0,1,2.0
29185,23,2.0,2.0,1,2.0
29190,23,2.0,2.0,1,2.0
29193,23,2.0,2.0,1,2.0
29200,23,2.0,2.0,1,2.0
29203,23,2.0,2.0,1,2.0
29211,23,2.0,2.0,1,2.0
29215,23,2.0,2.0,1,2.0
29217,23,2.0,2.0,1,2.0
29226,23,2.0,2.0,1,2.0
29227,23,2.0,2.0,1,2.0
29237,23,2.0,4.0,1,2.0
29242,23,2.0,2.0,1,2.0
29243,23,2.0,2.0,1,2.0
29248,23,2.0,2.0,1,2.0
29251,23,2.0,2.0,1,2.0
29254,23,2.0,2.0,1,2.0
29257,23,2.0,2.0,1,2.0
29259,23,2.0,2.0,1,2.0
29262,23,2.0,2.0,1,2.0
29263,23,2.0,2.0,1,2.0
29271,23,2.0,2.0,1,2.0
29278,23,2.0,2.0,1,2.0
29281,23,4.0,2.0,1,4.0
29285,23,2.0,2.0,1,2.0
29295,23,2.0,2.0,1,2.0
29302,23,2.0,2.0,1,2.0
29317,23,2.0,2.0,1,2.0
29320,23,2.0,2.0,1,2.0
29321,23,2.0,2.0,1,2.0
29324,23,2.0,2.0,1,2.0
29326,23,2.0,2.0,1,2.0
29328,23,2.0,2.0,1,2.0
29329,23,2.0,2.0,1,2.0
29332,23,2.0,4.0,1,2.0
29333,23,2.0,2.0,1,2.0
29334,23,2.0,4.0,1,2.0
29341,23,2.0,2.0,1,2.0
29346,23,2.0,2.0,1,2.0
29360,23,2.0,2.0,1,2.0
29362,23,2.0,2.0,1,2.0
29370,23,2.0,2.0,1,2.0
29379,23,2.0,2.0,1,2.0
29382,23,2.0,2.0,1,2.0
29385,23,2.0,2.0,1,2.0
29390,23,2.0,2.0,1,2.0
29394,23,2.0,2.0,1,2.0
29405,23,2.0,2.0,1,2.0
29406,23,2.0,2.0,1,2.0
29408,23,2.0,2.0,1,2.0
29409,23,2.0,2.0,1,2.0
29420,23,2.0,2.0,1,2.0
29424,23,2.0,2.0,1,2.0
29436,23,2.0,2.0,1,2.0
29438,23,2.0,2.0,1,2.0
29444,23,2.0,2.0,1,2.0
29448,23,2.0,2.0,1,2.0
29453,23,2.0,2.0,1,2.0
29458,23,2.0,2.0,1,2.0
29482,23,2.0,2.0,1,2.0
29483,23,2.0,2.0,1,2.0
29489,23,2.0,2.0,1,2.0
29500,23,2.0,2.0,1,2.0
29501,23,2.0,4.0,1,2.0
29502,23,2.0,2.0,1,2.0
29503,23,2.0,2.0,1,2.0
29509,23,2.0,2.0,1,2.0
29515,23,2.0,2.0,1,2.0
29518,23,2.0,2.0,1,2.0
29521,23,2.0,2.0,1,2.0
29531,23,2.0,2.0,1,2.0
29532,23,2.0,2.0,1,2.0
29533,23,2.0,2.0,1,2.0
29535,23,2.0,2.0,1,2.0
29541,23,2.0,2.0,1,2.0
29545,23,2.0,2.0,1,2.0
29546,23,2.0,2.0,1,2.0
29551,23,2.0,2.0,1,2.0
29552,23,2.0,2.0,1,2.0
29557,23,2.0,2.0,1,2.0
29560,23,2.0,2.0,1,2.0
29561,23,2.0,2.0,1,2.0
29562,23,2.0,2.0,1,2.0
29563,23,2.0,2.0,1,2.0
29566,23,2.0,2.0,1,2.0
29571,23,2.0,2.0,1,2.0
29582,23,2.0,2.0,1,2.0
29593,23,2.0,2.0,1,2.0
29596,23,2.0,2.0,1,2.0
29604,23,2.0,2.0,1,2.0
29620,23,2.0,2.0,1,2.0
29630,23,2.0,2.0,1,2.0
29642,23,2.0,2.0,1,2.0
29668,23,2.0,4.0,1,2.0
29674,23,2.0,2.0,1,2.0
29675,23,2.0,2.0,1,2.0
29685,23,2.0,2.0,1,2.0
29693,23,2.0,2.0,1,2.0
29699,23,2.0,2.0,1,2.0
29701,23,2.0,2.0,1,2.0
29709,23,2.0,2.0,1,2.0
29714,23,2.0,2.0,1,2.0
29727,23,4.0,2.0,1,4.0
29728,23,2.0,2.0,1,2.0
29738,23,2.0,2.0,1,2.0
29741,23,2.0,2.0,1,2.0
29746,23,2.0,2.0,1,2.0
29751,23,2.0,2.0,1,2.0
29753,23,2.0,2.0,1,2.0
29759,23,2.0,2.0,1,2.0
29761,23,2.0,2.0,1,2.0
29762,23,2.0,2.0,1,2.0
29771,23,2.0,2.0,1,2.0
29775,23,2.0,2.0,1,2.0
29779,23,2.0,2.0,1,2.0
29782,23,2.0,2.0,1,4.0
29786,23,2.0,4.0,1,2.0
29788,23,2.0,2.0,1,2.0
29794,23,2.0,2.0,1,2.0
29803,23,2.0,2.0,1,2.0
29819,23,2.0,2.0,1,2.0
29823,23,4.0,2.0,1,4.0
29834,23,2.0,2.0,1,2.0
29835,23,2.0,2.0,1,2.0
29836,23,2.0,2.0,1,4.0
29838,23,2.0,2.0,1,2.0
29841,23,2.0,2.0,1,2.0
29845,23,2.0,2.0,1,2.0
29855,23,2.0,2.0,1,2.0
29857,23,2.0,2.0,1,2.0
29864,23,2.0,2.0,1,2.0
29870,23,2.0,2.0,1,2.0
29878,23,2.0,2.0,1,2.0
29897,23,2.0,2.0,1,2.0
29901,23,2.0,2.0,1,2.0
29905,23,2.0,2.0,1,2.0
29908,23,2.0,2.0,1,2.0
29910,23,2.0,2.0,1,2.0
29911,23,2.0,2.0,1,2.0
29914,23,2.0,2.0,1,2.0
29921,23,2.0,2.0,1,2.0
29929,23,2.0,2.0,1,4.0
29932,23,2.0,2.0,1,2.0
29934,23,2.0,2.0,1,2.0
29937,23,2.0,2.0,1,2.0
29940,23,2.0,2.0,1,2.0
29944,23,2.0,2.0,1,4.0
29945,23,2.0,2.0,1,2.0
29949,23,2.0,2.0,1,2.0
29951,23,2.0,2.0,1,2.0
29958,23,2.0,2.0,1,2.0
29959,23,2.0,2.0,1,2.0
29962,23,2.0,2.0,1,2.0
29974,23,2.0,2.0,1,2.0
29977,23,2.0,2.0,1,2.0
29979,23,2.0,2.0,1,2.0
29980,23,2.0,2.0,1,2.0
29982,23,2.0,2.0,1,2.0
29983,23,2.0,2.0,1,2.0
29986,23,2.0,2.0,1,2.0
29995,23,2.0,2.0,1,2.0
29998,23,2.0,2.0,1,2.0
30003,23,2.0,4.0,1,2.0
30005,23,2.0,2.0,1,2.0
30017,23,2.0,4.0,1,2.0
30018,23,2.0,2.0,1,2.0
30019,23,2.0,2.0,1,2.0
30020,23,2.0,2.0,1,2.0
30022,23,2.0,4.0,1,2.0
30025,23,2.0,4.0,1,2.0
30027,23,2.0,4.0,1,2.0
30028,23,2.0,4.0,1,2.0
30032,23,2.0,4.0,1,2.0
30034,23,2.0,2.0,1,2.0
30039,23,2.0,2.0,1,2.0
30040,23,2.0,2.0,1,2.0
30041,23,2.0,2.0,1,2.0
30042,23,2.0,2.0,1,2.0
30043,23,2.0,2.0,1,2.0
30046,23,2.0,2.0,1,2.0
30047,23,2.0,2.0,1,2.0
30048,23,2.0,2.0,1,2.0
30049,23,2.0,2.0,1,2.0
30058,23,2.0,2.0,1,2.0
30061,23,2.0,2.0,1,2.0
30066,23,2.0,4.0,1,2.0
30067,23,2.0,2.0,1,2.0
30070,23,2.0,4.0,1,2.0
30096,23,2.0,2.0,1,2.0
30098,23,2.0,2.0,1,2.0
30099,23,2.0,2.0,1,2.0
30103,23,2.0,4.0,1,2.0
30105,23,2.0,2.0,1,2.0
30127,23,2.0,2.0,1,2.0
30131,23,2.0,2.0,1,2.0
30132,23,2.0,2.0,1,2.0
30137,23,2.0,4.0,1,2.0
30143,23,2.0,2.0,1,2.0
30148,23,2.0,2.0,1,2.0
30153,23,2.0,4.0,1,2.0
30154,23,4.0,2.0,1,4.0
30156,23,2.0,2.0,1,2.0
30160,23,2.0,4.0,1,2.0
30162,23,4.0,4.0,1,4.0
30165,23,4.0,4.0,1,4.0
30167,23,2.0,4.0,1,2.0
30169,23,4.0,2.0,1,4.0
30170,23,4.0,2.0,1,4.0
30174,23,2.0,2.0,1,2.0
30176,23,2.0,2.0,1,2.0
30178,23,2.0,2.0,1,2.0
30188,23,2.0,2.0,1,2.0
30190,23,2.0,2.0,1,2.0
30193,23,2.0,2.0,1,2.0
30197,23,2.0,2.0,1,2.0
30198,23,2.0,2.0,1,2.0
30204,23,2.0,2.0,1,2.0
30205,23,2.0,2.0,1,2.0
30208,23,2.0,2.0,1,2.0
30209,23,2.0,2.0,1,2.0
30211,23,2.0,2.0,1,2.0
30218,23,2.0,2.0,1,2.0
30219,23,2.0,2.0,1,2.0
30221,23,2.0,2.0,1,2.0
30222,23,2.0,2.0,1,2.0
30227,23,2.0,2.0,1,2.0
30234,23,4.0,2.0,1,4.0
30237,23,2.0,2.0,1,4.0
30249,23,2.0,2.0,1,2.0
30259,23,2.0,2.0,1,2.0
30260,23,2.0,2.0,1,2.0
30263,23,2.0,2.0,1,2.0
30265,23,2.0,2.0,1,2.0
30269,23,2.0,2.0,1,2.0
30276,23,2.0,2.0,1,2.0
30277,23,2.0,2.0,1,2.0
30279,23,2.0,2.0,1,2.0
30280,23,2.0,2.0,1,2.0
30282,23,2.0,2.0,1,2.0
30283,23,4.0,2.0,1,4.0
30286,23,2.0,2.0,1,2.0
30291,23,2.0,2.0,1,2.0
30312,23,2.0,2.0,1,2.0
30342,23,4.0,2.0,1,4.0
30344,23,2.0,2.0,1,2.0
30348,23,2.0,2.0,1,2.0
30350,23,2.0,2.0,1,2.0
30351,23,2.0,2.0,1,2.0
30352,23,4.0,2.0,1,4.0
30354,23,2.0,2.0,1,2.0
30358,23,2.0,2.0,1,2.0
30361,23,2.0,2.0,1,2.0
30365,23,2.0,2.0,1,2.0
30366,23,2.0,2.0,1,2.0
30373,23,2.0,2.0,1,2.0
30392,23,2.0,2.0,1,2.0
30394,23,4.0,2.0,1,4.0
30400,23,4.0,2.0,1,4.0
30405,23,2.0,2.0,1,2.0
30406,23,4.0,2.0,1,4.0
30408,23,2.0,2.0,1,2.0
30420,23,2.0,2.0,1,2.0
30424,23,2.0,2.0,1,2.0
30431,23,2.0,2.0,1,2.0
30436,23,2.0,2.0,1,2.0
30453,23,2.0,2.0,1,2.0
30459,23,2.0,2.0,1,2.0
30462,23,2.0,2.0,1,2.0
30471,23,2.0,2.0,1,2.0
30472,23,2.0,2.0,1,2.0
30477,23,2.0,2.0,1,2.0
30488,23,2.0,2.0,1,2.0
30489,23,4.0,2.0,1,4.0
30490,23,2.0,2.0,1,2.0
30496,23,2.0,2.0,1,2.0
30497,23,2.0,2.0,1,2.0
30498,23,2.0,2.0,1,4.0
30499,23,4.0,4.0,1,4.0
30500,23,2.0,2.0,1,2.0
30501,23,2.0,2.0,1,2.0
30502,23,2.0,2.0,1,2.0
30508,23,2.0,2.0,1,2.0
30510,23,2.0,2.0,1,2.0
30511,23,2.0,2.0,1,2.0
30512,23,2.0,2.0,1,2.0
30513,23,2.0,2.0,1,2.0
30514,23,2.0,2.0,1,2.0
30523,23,2.0,2.0,1,2.0
30524,23,2.0,4.0,1,2.0
30525,23,2.0,2.0,1,2.0
30526,23,2.0,2.0,1,2.0
30539,23,2.0,2.0,1,4.0
30546,23,2.0,2.0,1,2.0
30562,23,2.0,2.0,1,2.0
30571,23,2.0,2.0,1,2.0
30572,23,2.0,2.0,1,2.0
30595,23,4.0,2.0,1,4.0
30597,23,2.0,2.0,1,2.0
30598,23,2.0,2.0,1,2.0
30600,23,2.0,2.0,1,2.0
30601,23,2.0,2.0,1,2.0
30607,23,2.0,2.0,1,2.0
30614,23,2.0,2.0,1,2.0
30615,23,2.0,2.0,1,4.0
30617,23,2.0,2.0,1,2.0
30618,23,2.0,2.0,1,2.0
30624,23,4.0,2.0,1,4.0
30629,23,2.0,2.0,1,2.0
30632,23,2.0,2.0,1,2.0
30635,23,2.0,2.0,1,2.0
30636,23,2.0,2.0,1,4.0
30643,23,2.0,2.0,1,2.0
30646,23,2.0,2.0,1,2.0
30647,23,2.0,2.0,1,2.0
30655,23,2.0,2.0,1,2.0
30665,23,2.0,2.0,1,2.0
30666,23,2.0,2.0,1,2.0
30668,23,4.0,2.0,1,4.0
30670,23,2.0,2.0,1,2.0
30673,23,4.0,2.0,1,4.0
30674,23,2.0,2.0,1,2.0
30681,23,2.0,2.0,1,2.0
30682,23,2.0,2.0,1,2.0
30690,23,2.0,2.0,1,2.0
30695,23,2.0,2.0,1,2.0
30696,23,4.0,2.0,1,4.0
30698,23,2.0,2.0,1,2.0
30704,23,2.0,2.0,1,2.0
30707,23,2.0,2.0,1,2.0
30711,23,4.0,2.0,1,4.0
30712,23,4.0,2.0,1,4.0
30717,23,2.0,2.0,1,2.0
30719,23,2.0,2.0,1,2.0
30724,23,2.0,2.0,1,2.0
30738,23,2.0,2.0,1,2.0
30742,23,2.0,2.0,1,2.0
30744,23,2.0,2.0,1,2.0
30746,23,2.0,2.0,1,2.0
30748,23,2.0,2.0,1,2.0
30755,23,2.0,2.0,1,2.0
30756,23,2.0,2.0,1,2.0
30757,23,2.0,2.0,1,2.0
30759,23,2.0,2.0,1,2.0
30761,23,2.0,2.0,1,2.0
30768,23,2.0,2.0,1,2.0
30769,23,2.0,2.0,1,2.0
30773,23,2.0,2.0,1,2.0
30776,23,2.0,2.0,1,2.0
30777,23,2.0,2.0,1,2.0
30780,23,2.0,2.0,1,2.0
30786,23,2.0,2.0,1,2.0
30787,23,2.0,2.0,1,2.0
30790,23,2.0,2.0,1,4.0
30794,23,2.0,2.0,1,2.0
30802,23,2.0,2.0,1,2.0
30807,23,2.0,4.0,1,2.0
30808,23,2.0,2.0,1,2.0
30814,23,2.0,2.0,1,2.0
30817,23,2.0,2.0,1,2.0
30820,23,2.0,2.0,1,2.0
30822,23,2.0,2.0,1,2.0
30824,23,2.0,2.0,1,2.0
30832,23,2.0,2.0,1,2.0
30834,23,2.0,2.0,1,2.0
30840,23,2.0,2.0,1,2.0
30844,23,2.0,2.0,1,2.0
30848,23,2.0,2.0,1,2.0
30849,23,2.0,2.0,1,2.0
30857,23,2.0,2.0,1,2.0
30866,23,2.0,2.0,1,2.0
30867,23,2.0,2.0,1,2.0
30877,23,2.0,2.0,1,2.0
30878,23,2.0,2.0,1,2.0
30879,23,2.0,2.0,1,2.0
30882,23,2.0,2.0,1,4.0
30887,23,2.0,2.0,1,2.0
30889,23,2.0,2.0,1,2.0
30893,23,2.0,2.0,1,2.0
30894,23,2.0,2.0,1,2.0
30896,23,2.0,2.0,1,2.0
30898,23,2.0,2.0,1,2.0
30903,23,2.0,2.0,1,2.0
30904,23,2.0,2.0,1,2.0
30909,23,2.0,2.0,1,2.0
30910,23,2.0,2.0,1,2.0
30915,23,2.0,2.0,1,2.0
30930,23,2.0,2.0,1,2.0
30933,23,2.0,2.0,1,2.0
30936,23,2.0,2.0,1,2.0
30943,23,2.0,2.0,1,2.0
30949,23,2.0,2.0,1,2.0
30950,23,2.0,2.0,1,2.0
30952,23,2.0,2.0,1,2.0
30955,23,2.0,2.0,1,2.0
30961,23,2.0,2.0,1,2.0
30966,23,2.0,2.0,1,4.0
30969,23,2.0,2.0,1,2.0
30971,23,2.0,2.0,1,2.0
30977,23,2.0,2.0,1,2.0
30979,23,2.0,2.0,1,2.0
30985,23,2.0,2.0,1,2.0
30993,23,2.0,2.0,1,2.0
31020,23,2.0,2.0,1,2.0
31022,23,2.0,2.0,1,2.0
31028,23,2.0,2.0,1,4.0
31034,23,2.0,2.0,1,4.0
31036,23,2.0,2.0,1,2.0
31042,23,2.0,2.0,1,2.0
31049,23,2.0,2.0,1,2.0
31051,23,2.0,2.0,1,2.0
31054,23,2.0,2.0,1,2.0
31056,23,2.0,2.0,1,2.0
31057,23,2.0,2.0,1,2.0
31058,23,2.0,2.0,1,2.0
31060,23,2.0,2.0,1,2.0
31068,23,2.0,2.0,1,2.0
31070,23,2.0,2.0,1,2.0
31073,23,2.0,2.0,1,2.0
31074,23,2.0,2.0,1,2.0
31075,23,2.0,2.0,1,2.0
31084,23,4.0,2.0,1,4.0
31086,23,2.0,2.0,1,2.0
31088,23,2.0,2.0,1,2.0
31089,23,2.0,2.0,1,2.0
31092,23,2.0,2.0,1,2.0
31095,23,2.0,2.0,1,2.0
31100,23,2.0,2.0,1,2.0
31104,23,2.0,2.0,1,2.0
31105,23,4.0,2.0,1,4.0
31117,23,2.0,2.0,1,2.0
31126,23,2.0,2.0,1,2.0
31142,23,2.0,2.0,1,2.0
31147,23,4.0,2.0,1,4.0
31152,23,2.0,2.0,1,2.0
31158,23,2.0,2.0,1,2.0
31160,23,2.0,2.0,1,2.0
31165,23,2.0,2.0,1,2.0
31171,23,2.0,2.0,1,4.0
31177,23,4.0,2.0,1,4.0
31178,23,2.0,2.0,1,2.0
31180,23,2.0,2.0,1,2.0
31181,23,2.0,2.0,1,2.0
31192,23,2.0,2.0,1,2.0
31194,23,2.0,2.0,1,2.0
31195,23,2.0,2.0,1,2.0
31196,23,2.0,2.0,1,2.0
31200,23,4.0,2.0,1,4.0
31202,23,2.0,2.0,1,2.0
31203,23,4.0,2.0,1,4.0
31207,23,2.0,2.0,1,2.0
31212,23,2.0,2.0,1,2.0
31226,23,2.0,2.0,1,2.0
31228,23,2.0,2.0,1,2.0
31234,23,2.0,2.0,1,4.0
31266,23,2.0,2.0,1,2.0
31270,23,2.0,2.0,1,2.0
31275,23,2.0,2.0,1,2.0
31278,23,2.0,4.0,1,2.0
31286,23,2.0,2.0,1,2.0
31293,23,2.0,2.0,1,2.0
31298,23,2.0,2.0,1,2.0
31300,23,2.0,2.0,1,2.0
31317,23,2.0,2.0,1,2.0
31318,23,2.0,2.0,1,2.0
31319,23,2.0,2.0,1,2.0
31324,23,2.0,2.0,1,2.0
31325,23,2.0,2.0,1,4.0
31326,23,2.0,2.0,1,2.0
31329,23,2.0,2.0,1,2.0
31335,23,2.0,2.0,1,2.0
31340,23,4.0,2.0,1,4.0
31341,23,2.0,2.0,1,2.0
31349,23,2.0,2.0,1,2.0
31361,23,2.0,2.0,1,2.0
31364,23,2.0,2.0,1,2.0
31368,23,2.0,2.0,1,2.0
31371,23,2.0,2.0,1,2.0
31373,23,2.0,2.0,1,4.0
31374,23,2.0,2.0,1,2.0
31375,23,2.0,2.0,1,2.0
31378,23,2.0,2.0,1,2.0
31386,23,2.0,2.0,1,2.0
31388,23,2.0,2.0,1,2.0
31398,23,2.0,2.0,1,2.0
31399,23,2.0,2.0,1,2.0
31400,23,2.0,2.0,1,2.0
31402,23,2.0,2.0,1,2.0
31422,23,4.0,2.0,1,4.0
31424,23,2.0,2.0,1,2.0
31425,23,2.0,2.0,1,4.0
31429,23,2.0,2.0,1,2.0
31430,23,2.0,2.0,1,2.0
31432,23,2.0,2.0,1,2.0
31434,23,2.0,2.0,1,2.0
31435,23,2.0,2.0,1,2.0
